===============================================================================
EXTENSION NAME : linecount
EXTENSION VERSION : 0.1.7
-------------------------------------------------------------------------------
count time : 2025-03-15 20:04:25
count workspace : f:\CWord\br-cti\client
total files : 2678
total code lines : 1066959
total comment lines : 93917
total blank lines : 67334

.gitignore, code is 5, comment is 16, blank is 2.
bc-server\vendor\github.com\gin-gonic\gin\internal\json\jsoniter.go, code is 10, comment is 9, blank is 4.
bc-server\vendor\github.com\gin-gonic\gin\LICENSE, code is 17, comment is 0, blank is 4.
bc-server\vendor\github.com\gin-gonic\gin\logger.go, code is 179, comment is 41, blank is 51.
bc-server\vendor\github.com\gin-gonic\gin\Makefile, code is 63, comment is 0, blank is 8.
bc-server\vendor\github.com\gin-gonic\gin\mode.go, code is 50, comment is 22, blank is 17.
bc-server\vendor\github.com\gin-gonic\gin\path.go, code is 80, comment is 46, blank is 23.
bc-server\vendor\github.com\gin-gonic\gin\README.md, code is 663, comment is 78, blank is 215.
bc-server\vendor\github.com\gin-gonic\gin\recovery.go, code is 107, comment is 26, blank is 22.
bc-server\vendor\github.com\gin-gonic\gin\render\data.go, code is 14, comment is 6, blank is 5.
bc-server\vendor\github.com\gin-gonic\gin\render\html.go, code is 62, comment is 15, blank is 15.
bc-server\vendor\github.com\gin-gonic\gin\render\json.go, code is 137, comment is 24, blank is 35.
bc-server\vendor\github.com\gin-gonic\gin\render\msgpack.go, code is 21, comment is 8, blank is 12.
bc-server\vendor\github.com\gin-gonic\gin\render\protobuf.go, code is 19, comment is 6, blank is 11.
bc-server\vendor\github.com\gin-gonic\gin\render\reader.go, code is 32, comment is 7, blank is 9.
bc-server\vendor\github.com\gin-gonic\gin\render\redirect.go, code is 16, comment is 6, blank is 7.
bc-server\vendor\github.com\gin-gonic\gin\render\render.go, code is 29, comment is 6, blank is 5.
bc-server\vendor\github.com\gin-gonic\gin\render\text.go, code is 23, comment is 7, blank is 10.
bc-server\vendor\github.com\gin-gonic\gin\render\xml.go, code is 14, comment is 6, blank is 8.
bc-server\vendor\github.com\gin-gonic\gin\render\yaml.go, code is 19, comment is 6, blank is 11.
bc-server\vendor\github.com\gin-gonic\gin\response_writer.go, code is 84, comment is 14, blank is 28.
bc-server\vendor\github.com\gin-gonic\gin\routergroup.go, code is 150, comment is 44, blank is 36.
bc-server\vendor\github.com\gin-gonic\gin\test_helpers.go, code is 9, comment is 4, blank is 3.
bc-server\vendor\github.com\gin-gonic\gin\tree.go, code is 491, comment is 116, blank is 89.
bc-server\vendor\github.com\gin-gonic\gin\utils.go, code is 116, comment is 9, blank is 26.
bc-server\vendor\github.com\gin-gonic\gin\version.go, code is 2, comment is 4, blank is 2.
bc-server\vendor\github.com\go-kit\kit\LICENSE, code is 17, comment is 0, blank is 5.
bc-server\vendor\github.com\go-kit\kit\log\doc.go, code is 1, comment is 115, blank is 0.
bc-server\vendor\github.com\go-kit\kit\log\json_logger.go, code is 68, comment is 8, blank is 14.
bc-server\vendor\github.com\go-kit\kit\log\log.go, code is 70, comment is 55, blank is 10.
bc-server\vendor\github.com\go-kit\kit\log\logfmt_logger.go, code is 39, comment is 8, blank is 15.
bc-server\vendor\github.com\go-kit\kit\log\nop_logger.go, code is 4, comment is 1, blank is 3.
bc-server\vendor\github.com\go-kit\kit\log\README.md, code is 16, comment is 2, blank is 5.
bc-server\vendor\github.com\go-kit\kit\log\stdlib.go, code is 83, comment is 16, blank is 17.
bc-server\vendor\github.com\go-kit\kit\log\sync.go, code is 64, comment is 35, blank is 17.
bc-server\vendor\github.com\go-kit\kit\log\value.go, code is 57, comment is 36, blank is 17.
bc-server\vendor\github.com\go-kit\kit\metrics\doc.go, code is 1, comment is 96, blank is 0.
bc-server\vendor\github.com\go-kit\kit\metrics\internal\lv\labelvalues.go, code is 8, comment is 4, blank is 2.
bc-server\vendor\github.com\go-kit\kit\metrics\internal\lv\space.go, code is 115, comment is 16, blank is 14.
bc-server\vendor\github.com\go-kit\kit\metrics\internal\ratemap\ratemap.go, code is 25, comment is 10, blank is 5.
bc-server\vendor\github.com\go-kit\kit\metrics\metrics.go, code is 14, comment is 8, blank is 3.
bc-server\vendor\github.com\go-kit\kit\metrics\prometheus\prometheus.go, code is 105, comment is 33, blank is 27.
bc-server\vendor\github.com\go-kit\kit\metrics\README.md, code is 64, comment is 11, blank is 30.
bc-server\vendor\github.com\go-kit\kit\metrics\statsd\statsd.go, code is 144, comment is 57, blank is 38.
bc-server\vendor\github.com\go-kit\kit\metrics\timer.go, code is 24, comment is 7, blank is 5.
bc-server\vendor\github.com\go-kit\kit\util\conn\doc.go, code is 1, comment is 1, blank is 0.
bc-server\vendor\github.com\go-kit\kit\util\conn\manager.go, code is 94, comment is 41, blank is 27.
bc-server\vendor\github.com\go-logfmt\logfmt\.gitignore, code is 4, comment is 0, blank is 0.
bc-server\vendor\github.com\go-logfmt\logfmt\.travis.yml, code is 14, comment is 0, blank is 2.
bc-server\vendor\github.com\go-logfmt\logfmt\CHANGELOG.md, code is 32, comment is 10, blank is 9.
bc-server\vendor\github.com\go-logfmt\logfmt\decode.go, code is 187, comment is 25, blank is 25.
bc-server\vendor\github.com\go-logfmt\logfmt\doc.go, code is 1, comment is 5, blank is 0.
bc-server\vendor\github.com\go-logfmt\logfmt\encode.go, code is 258, comment is 29, blank is 35.
bc-server\vendor\github.com\go-logfmt\logfmt\fuzz.go, code is 99, comment is 8, blank is 19.
bc-server\vendor\github.com\go-logfmt\logfmt\go.mod, code is 2, comment is 0, blank is 1.
bc-server\vendor\github.com\go-logfmt\logfmt\go.sum, code is 2, comment is 0, blank is 0.
bc-server\vendor\github.com\go-logfmt\logfmt\jsonstring.go, code is 233, comment is 21, blank is 23.
bc-server\vendor\github.com\go-logfmt\logfmt\LICENSE, code is 17, comment is 0, blank is 5.
bc-server\vendor\github.com\go-logfmt\logfmt\README.md, code is 24, comment is 10, blank is 9.
bc-server\vendor\github.com\go-playground\locales\.gitignore, code is 19, comment is 0, blank is 5.
bc-server\vendor\github.com\go-playground\locales\.travis.yml, code is 21, comment is 0, blank is 5.
bc-server\vendor\github.com\go-playground\locales\currency\currency.go, code is 304, comment is 2, blank is 2.
bc-server\vendor\github.com\go-playground\locales\go.mod, code is 3, comment is 0, blank is 2.
bc-server\vendor\github.com\go-playground\locales\go.sum, code is 3, comment is 0, blank is 0.
bc-server\vendor\github.com\go-playground\locales\LICENSE, code is 17, comment is 0, blank is 4.
bc-server\vendor\github.com\go-playground\locales\logo.png, it is a binary file.
bc-server\vendor\github.com\go-playground\locales\README.md, code is 27, comment is 10, blank is 6.
bc-server\vendor\github.com\go-playground\locales\rules.go, code is 106, comment is 124, blank is 69.
bc-server\vendor\github.com\go-playground\universal-translator\.gitignore, code is 20, comment is 0, blank is 5.
bc-server\vendor\github.com\go-playground\universal-translator\.travis.yml, code is 22, comment is 0, blank is 5.
bc-server\vendor\github.com\go-playground\universal-translator\errors.go, code is 89, comment is 27, blank is 32.
bc-server\vendor\github.com\go-playground\universal-translator\go.mod, code is 3, comment is 0, blank is 2.
bc-server\vendor\github.com\go-playground\universal-translator\go.sum, code is 4, comment is 0, blank is 0.
bc-server\vendor\github.com\go-playground\universal-translator\import_export.go, code is 188, comment is 21, blank is 66.
bc-server\vendor\github.com\go-playground\universal-translator\LICENSE, code is 17, comment is 0, blank is 4.
bc-server\vendor\github.com\go-playground\universal-translator\logo.png, it is a binary file.
bc-server\vendor\github.com\go-playground\universal-translator\README.md, code is 23, comment is 10, blank is 3.
bc-server\vendor\github.com\go-playground\universal-translator\translator.go, code is 259, comment is 61, blank is 102.
bc-server\vendor\github.com\go-playground\universal-translator\universal_translator.go, code is 65, comment is 17, blank is 31.
bc-server\vendor\github.com\go-playground\validator\v10\.gitignore, code is 24, comment is 0, blank is 5.
bc-server\vendor\github.com\go-playground\validator\v10\.travis.yml, code is 24, comment is 0, blank is 5.
bc-server\vendor\github.com\go-playground\validator\v10\baked_in.go, code is 1366, comment is 155, blank is 575.
bc-server\vendor\github.com\go-playground\validator\v10\cache.go, code is 243, comment is 21, blank is 64.
bc-server\vendor\github.com\go-playground\validator\v10\doc.go, code is 1, comment is 1144, blank is 0.
bc-server\vendor\github.com\go-playground\validator\v10\errors.go, code is 109, comment is 104, blank is 59.
bc-server\vendor\github.com\go-playground\validator\v10\field_level.go, code is 46, comment is 50, blank is 23.
bc-server\vendor\github.com\go-playground\validator\v10\go.mod, code is 8, comment is 0, blank is 2.
bc-server\vendor\github.com\go-playground\validator\v10\go.sum, code is 21, comment is 0, blank is 0.
bc-server\vendor\github.com\go-playground\validator\v10\LICENSE, code is 17, comment is 0, blank is 5.
bc-server\vendor\github.com\go-playground\validator\v10\logo.png, it is a binary file.
bc-server\vendor\github.com\go-playground\validator\v10\Makefile, code is 13, comment is 1, blank is 5.
bc-server\vendor\github.com\go-playground\validator\v10\README.md, code is 15, comment is 7, blank is 3.
bc-server\vendor\github.com\go-playground\validator\v10\regexes.go, code is 48, comment is 5, blank is 2.
bc-server\vendor\github.com\go-playground\validator\v10\struct_level.go, code is 87, comment is 55, blank is 33.
bc-server\vendor\github.com\go-playground\validator\v10\translations.go, code is 4, comment is 4, blank is 3.
bc-server\vendor\github.com\go-playground\validator\v10\util.go, code is 178, comment is 18, blank is 70.
bc-server\vendor\github.com\go-playground\validator\v10\validator.go, code is 351, comment is 35, blank is 101.
bc-server\vendor\github.com\go-playground\validator\v10\validator_instance.go, code is 346, comment is 160, blank is 110.
bc-server\vendor\github.com\golang\mock\AUTHORS, code is 9, comment is 0, blank is 3.
bc-server\vendor\github.com\golang\mock\CONTRIBUTORS, code is 12, comment is 0, blank is 0.
bc-server\vendor\github.com\golang\mock\gomock\call.go, code is 284, comment is 100, blank is 52.
bc-server\vendor\github.com\golang\mock\gomock\callset.go, code is 67, comment is 26, blank is 15.
bc-server\vendor\github.com\golang\mock\gomock\controller.go, code is 123, comment is 104, blank is 37.
bc-server\vendor\github.com\golang\mock\gomock\matchers.go, code is 141, comment is 68, blank is 46.
bc-server\vendor\github.com\golang\mock\LICENSE, code is 154, comment is 1, blank is 29.
bc-server\vendor\github.com\golang\protobuf\AUTHORS, code is 3, comment is 1, blank is 0.
bc-server\vendor\github.com\golang\protobuf\CONTRIBUTORS, code is 3, comment is 1, blank is 0.
bc-server\vendor\github.com\golang\protobuf\jsonpb\decode.go, code is 412, comment is 43, blank is 61.
bc-server\vendor\github.com\golang\protobuf\jsonpb\encode.go, code is 433, comment is 47, blank is 61.
bc-server\vendor\github.com\golang\protobuf\jsonpb\json.go, code is 41, comment is 14, blank is 14.
bc-server\vendor\github.com\golang\protobuf\LICENSE, code is 24, comment is 0, blank is 4.
bc-server\vendor\github.com\golang\protobuf\proto\buffer.go, code is 208, comment is 73, blank is 44.
bc-server\vendor\github.com\golang\protobuf\proto\defaults.go, code is 48, comment is 10, blank is 6.
bc-server\vendor\github.com\golang\protobuf\proto\deprecated.go, code is 65, comment is 23, blank is 25.
bc-server\vendor\github.com\golang\protobuf\proto\discard.go, code is 37, comment is 15, blank is 6.
bc-server\vendor\github.com\golang\protobuf\proto\extensions.go, code is 247, comment is 58, blank is 51.
bc-server\vendor\github.com\golang\protobuf\proto\properties.go, code is 206, comment is 71, blank is 33.
bc-server\vendor\github.com\golang\protobuf\proto\proto.go, code is 62, comment is 83, blank is 22.
bc-server\vendor\github.com\golang\protobuf\proto\registry.go, code is 192, comment is 90, blank is 50.
bc-server\vendor\github.com\golang\protobuf\proto\text_decode.go, code is 677, comment is 64, blank is 68.
bc-server\vendor\github.com\golang\protobuf\proto\text_encode.go, code is 347, comment is 28, blank is 49.
bc-server\vendor\github.com\golang\protobuf\proto\wire.go, code is 59, comment is 10, blank is 9.
bc-server\vendor\github.com\golang\protobuf\proto\wrappers.go, code is 10, comment is 14, blank is 10.
bc-server\vendor\github.com\golang\protobuf\ptypes\any.go, code is 119, comment is 24, blank is 22.
bc-server\vendor\github.com\golang\protobuf\ptypes\any\any.pb.go, code is 51, comment is 8, blank is 8.
bc-server\vendor\github.com\golang\protobuf\ptypes\doc.go, code is 1, comment is 4, blank is 1.
bc-server\vendor\github.com\golang\protobuf\ptypes\duration.go, code is 48, comment is 14, blank is 10.
bc-server\vendor\github.com\golang\protobuf\ptypes\duration\duration.pb.go, code is 52, comment is 8, blank is 8.
bc-server\vendor\github.com\golang\protobuf\ptypes\empty\empty.pb.go, code is 51, comment is 8, blank is 8.
bc-server\vendor\github.com\golang\protobuf\ptypes\timestamp.go, code is 56, comment is 36, blank is 12.
bc-server\vendor\github.com\golang\protobuf\ptypes\timestamp\timestamp.pb.go, code is 53, comment is 8, blank is 8.
bc-server\vendor\github.com\google\certificate-transparency-go\.gitignore, code is 29, comment is 0, blank is 0.
bc-server\vendor\github.com\google\certificate-transparency-go\.travis.yml, code is 59, comment is 1, blank is 8.
bc-server\vendor\github.com\google\certificate-transparency-go\asn1\asn1.go, code is 789, comment is 241, blank is 114.
bc-server\vendor\github.com\google\certificate-transparency-go\asn1\common.go, code is 126, comment is 46, blank is 15.
bc-server\vendor\github.com\google\certificate-transparency-go\asn1\marshal.go, code is 511, comment is 48, blank is 130.
bc-server\vendor\github.com\google\certificate-transparency-go\AUTHORS, code is 26, comment is 0, blank is 1.
bc-server\vendor\github.com\google\certificate-transparency-go\CHANGELOG.md, code is 102, comment is 21, blank is 106.
bc-server\vendor\github.com\google\certificate-transparency-go\cloudbuild_tag.yaml, code is 10, comment is 0, blank is 0.
bc-server\vendor\github.com\google\certificate-transparency-go\CONTRIBUTING.md, code is 19, comment is 2, blank is 9.
bc-server\vendor\github.com\google\certificate-transparency-go\CONTRIBUTORS, code is 8, comment is 0, blank is 0.
bc-server\vendor\github.com\google\certificate-transparency-go\gometalinter.json, code is 26, comment is 0, blank is 2.
bc-server\vendor\github.com\google\certificate-transparency-go\LICENSE, code is 154, comment is 1, blank is 29.
bc-server\vendor\github.com\google\certificate-transparency-go\README.md, code is 111, comment is 19, blank is 32.
bc-server\vendor\github.com\google\certificate-transparency-go\serialization.go, code is 243, comment is 62, blank is 42.
bc-server\vendor\github.com\google\certificate-transparency-go\signatures.go, code is 65, comment is 23, blank is 24.
bc-server\vendor\github.com\google\certificate-transparency-go\tls\signature.go, code is 116, comment is 19, blank is 21.
bc-server\vendor\github.com\google\certificate-transparency-go\tls\tls.go, code is 492, comment is 174, blank is 52.
bc-server\vendor\github.com\google\certificate-transparency-go\tls\types.go, code is 77, comment is 23, blank is 17.
bc-server\vendor\github.com\google\certificate-transparency-go\types.go, code is 312, comment is 175, blank is 75.
bc-server\vendor\github.com\google\certificate-transparency-go\x509\cert_pool.go, code is 94, comment is 24, blank is 25.
bc-server\vendor\github.com\google\certificate-transparency-go\x509\curves.go, code is 21, comment is 6, blank is 10.
bc-server\vendor\github.com\google\certificate-transparency-go\x509\error.go, code is 184, comment is 26, blank is 24.
bc-server\vendor\github.com\google\certificate-transparency-go\x509\errors.go, code is 287, comment is 4, blank is 11.
bc-server\vendor\github.com\google\certificate-transparency-go\x509\names.go, code is 124, comment is 25, blank is 15.
